id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1059268,Cottage in the wild Mallorca,2012322,Javier,,Selva,39.756472407738876,2.901236181275291,Entire home/apt,70,3,59,2016-10-30,1.31,2,315
7153420,Un paradis à Mallorca,35753948,Laetitia,,Selva,39.764883698854696,2.938309665354162,Entire home/apt,128,5,5,2016-08-22,0.25,2,0
6825566,Casa Señora,35753948,Laetitia,,Selva,39.725300956705105,2.8740142277538463,Entire home/apt,98,3,24,2017-01-01,1.19,2,255
10586447,Appartment Soliva I,45275556,Caroline,,Selva,39.76293084131797,2.8916835646364705,Entire home/apt,139,7,2,2016-09-18,0.24,34,294
2990260,Bosc,3625030,Angela,,Selva,39.77722127977458,2.9265762116736114,Entire home/apt,69,7,0,,,752,228
6398107,""" Es Raco "" Country House with Swimming Pool",7052477,MargaritaS,,Selva,39.77257741875556,2.9012314979568514,Entire home/apt,105,3,4,2016-08-20,0.24,5,268
6660765,Can Suador Moscari Selva Mallorca,34589426,Tofol Can Salvador Moscari,,Selva,39.7700450684076,2.9329669872744772,Entire home/apt,133,1,2,2017-02-27,0.29,2,365
6954828,Mallorcan Charm,12090873,Silke Maria,,Selva,39.73149635829193,2.871582079188315,Private room,35,3,16,2016-10-29,0.81,1,151
2891232,Hippie-chic Tramuntana Townhouse,14541379,Len And Ysa,,Selva,39.77067693506601,2.9015577547640548,Entire home/apt,109,4,14,2016-08-26,0.45,1,331
597134,RUSTIC HOUSE IN A VILLAGE...,2952666,William,,Selva,39.75094119558567,2.898284742211534,Entire home/apt,90,5,0,,,1,0
14195650,Lovely old house with wooden beams,41349416,Dave,,Selva,39.75468296790135,2.897791754496413,Private room,60,1,7,2016-10-07,0.93,1,179
13343479,"Cottage in the valley of Selva, Mallorca",75594470,Beatriz,,Selva,39.756215033088644,2.895079887866,Entire home/apt,98,2,6,2016-09-25,0.79,1,164
465409,Nice villa in Mallorca (Tramuntana),2825865,Paquita,,Selva,39.75293490733045,2.8996279483443286,Entire home/apt,177,3,20,2017-02-11,0.42,2,90
15725587,"Ca na Palova de baix, a 1 km del pueblo de Selva.",94040489,Santiago,,Selva,39.75907089265961,2.8888590144811226,Entire home/apt,50,3,2,2017-02-04,0.79,2,246
12818611,Stylish 10 person property,5859471,Prestige Villas,,Selva,39.76296841796859,2.9268982553113907,Entire home/apt,532,7,0,,,11,158
17536698,Casa mallorquina en Biniamar,118947662,Casa,,Selva,39.73009039822231,2.8719352583055846,Entire home/apt,150,2,0,,,1,360
15142888,"Doppelzimmer mit eigener Terrasse, Pool & WiFi",95219625,Norina & Falk,,Selva,39.730152724484945,2.8739972816010275,Private room,39,2,0,,,4,334
17536378,"Agroturismo ""Son Olive""",118802447,Jutta,,Selva,39.74946888974824,2.9216344046994687,Private room,100,3,0,,,1,365
12817778,Stylish Mallorcan villa,5859471,Prestige Villas,,Selva,39.764565273365285,2.927539310359909,Entire home/apt,532,7,0,,,11,205
2429928,R.102 Luxurious and comfortable cottage,5558099,Anna&Marga,,Selva,39.75118127965382,2.908089365003075,Entire home/apt,480,7,0,,,129,291
403446,Cottage at Mediteranean countryside,2012322,Javier,,Selva,39.753868543832965,2.9024240479216252,Entire home/apt,70,3,124,2017-03-12,2.09,2,237
9410092,VILLA ES MOLINET,48792347,Monserrate,,Selva,39.756424379546516,2.9043949441706096,Entire home/apt,146,5,1,2016-08-20,0.14,1,0
3026356,Chalet con piscina en la Tramuntana,11810390,Maria,,Selva,39.76663364809721,2.9331247723376976,Entire home/apt,65,7,1,2016-09-08,0.16,20,258
9638385,Caimari Holiday villa 350,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Selva,39.76595454605773,2.912245864174245,Entire home/apt,165,7,0,,,128,76
3183088,R.007 Nice country house with pool,5558099,Anna&Marga,,Selva,39.735889061912296,2.8799131189804013,Entire home/apt,105,7,1,2015-04-30,0.04,129,210
15373412,house bella montaña 7 people,69462088,Antonio,,Selva,39.77031604801601,2.8982632420277894,Entire home/apt,70,5,0,,,13,248
5214421,Country Finca with Stunning views,6569322,Caroline,,Selva,39.7680858615068,2.9036720235216524,Entire home/apt,228,3,4,2017-03-05,0.52,5,160
268350,Casa de montaña en Mallorca,1399635,Guillermo,,Selva,39.77249924079814,2.8991855407838463,Entire home/apt,75,6,80,2016-11-09,1.29,2,275
6459117,vacation in quiet villa in mallorca,33723934,Erik,,Selva,39.783689083750964,2.920047027398421,Entire home/apt,100,5,6,2016-09-24,0.31,1,311
11898260,CANTABOU - Villa in Moscari,3625030,Angela,,Selva,39.78088904633822,2.9373203269029617,Entire home/apt,125,7,0,,,752,99
2439342,Edel wie bei Königs:Zimmer/Bad+Pool,13942249,Lucia,,Selva,39.732798741253966,2.8697762567504665,Private room,58,4,41,2016-10-15,1.19,2,288
691442,Cozy country house with pool,3534555,Antònia,,Selva,39.74682943174827,2.912896184697311,Entire home/apt,120,4,45,2016-09-14,0.84,3,118
11152580,Casa Blanca,56582306,Bellmon,,Selva,39.739913323551,2.9043255617588697,Entire home/apt,160,7,0,,,12,168
2395254,NEW HOUSE IN MOSCARI WITH POOL,5858806,Juan,,Selva,39.76732455127256,2.9342180461902916,Entire home/apt,135,5,1,2014-08-01,0.03,42,296
635139,charming house in Selva,2825865,Paquita,,Selva,39.752032738099345,2.899495172380547,Entire home/apt,56,3,41,2016-10-28,0.99,2,46
2328750,R.128 Small and cozy house with panoramic views,5558099,Anna&Marga,,Selva,39.761280929319625,2.9039751977921715,Entire home/apt,140,5,1,2014-07-19,0.03,129,266
5638273,C´an Marió a Moscari,29220252,Pau I Auba,,Selva,39.76799926254218,2.9340482597737947,Entire home/apt,150,5,17,2016-09-24,0.80,1,308
17383757,Finca Can Mutxo,104655996,Cristina,,Selva,39.73525146864555,2.881272755911263,Entire home/apt,222,1,0,,,100,124
14191583,Ca Na Canals - Villa with pool in the Tramuntana,3625030,Angela,,Selva,39.778547988127116,2.9319195749785467,Entire home/apt,136,7,0,,,752,224
14289283,CAN FARRE,3625030,Angela,,Selva,39.76393866622852,2.93399814584745,Entire home/apt,102,7,1,2016-10-19,0.20,752,117
2393851,La Perla,8955502,Joan,,Selva,39.755434465484825,2.900198973275855,Entire home/apt,88,4,0,,,17,365
1298107,Walking and cyclists dream with en-suite and views,6569322,Caroline,,Selva,39.76310674563906,2.906341503437551,Private room,68,2,5,2017-02-12,0.17,5,149
879481,3 Privatzimmer in Traumhaus & Pool,1784720,Beate,,Selva,39.73133085122772,2.871861576868004,Private room,35,4,26,2017-01-22,0.55,4,152
14232829,PITI,43337979,Top Villas Mallorca,,Selva,39.727182142545104,2.8770086355790054,Entire home/apt,114,7,0,,,224,259
11747393,Moscari Holiday Villa Mallorca 362,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Selva,39.76988175025599,2.9363628771494947,Entire home/apt,383,5,0,,,128,73
352442,Doubleroom in Dreamhouse & Pool + Fairytale View!,1784720,Beate,,Selva,39.73054825125562,2.8716985714792624,Private room,35,4,58,2016-10-31,0.96,4,155
16253256,Sa Xabola 10p.,76875955,5StarsHome,,Selva,39.778712092221646,2.932550954779697,Entire home/apt,226,1,0,,,43,282
2982599,R.089 Village house surrounded by country,5558099,Anna&Marga,,Selva,39.770269201154086,2.9009712470359315,Entire home/apt,168,5,1,2015-07-11,0.05,129,128
9536143,Campanet Holiday Villa 37,10188062,Maria Rosa & Erika (Rent A Villa Ma,,Selva,39.78082073564577,2.938108741893198,Entire home/apt,180,7,1,2016-07-17,0.12,128,289
1724019,Casa de montaña (Crist-Rei),8876582,Mateo,,Selva,39.752828487978455,2.8955826397262685,Entire home/apt,180,4,8,2016-09-17,0.20,1,365
1474793,R.113 Beautiful house with pool in Selva,5558099,Anna&Marga,,Selva,39.779309727524684,2.937504519161059,Entire home/apt,132,5,0,,,129,326
12387262,"Selva, Mallorca",64630153,Joana Maria,,Selva,39.75594812108557,2.9008418785422347,Entire home/apt,60,3,9,2016-11-01,1.30,1,343
11452729,Jardín de Uva,45275556,Caroline,,Selva,39.729243116899625,2.8891694963775034,Entire home/apt,648,5,0,,,34,312
9356342,HOUSE WITH TENNIS AND POOL,3984297,Anastasiya,,Selva,39.77082277781569,2.898888310613255,Entire home/apt,270,6,0,,,20,207
14508058,Agroturismo Filicumis S'Aljub,5372917,Hermanos Riera Jaume,,Selva,39.72946459262192,2.855457716986455,Entire home/apt,161,2,0,,,5,256
15909434,Finca Sa Xabola by 5StarsHome,35276177,5StarsHome,,Selva,39.77723719584228,2.931894493643146,Entire home/apt,152,6,0,,,30,163
4096549,Sa Païssa de Sencelles,17069224,Esther,,Sencelles,39.64729018772059,2.898975867571223,Private room,60,1,2,2016-04-05,0.09,1,365
5362205,Habitación en Villa (Santa Eugenia),27351023,Aina María,,Sencelles,39.623531451067244,2.8571797596020247,Private room,40,1,1,2016-07-26,0.13,4,365
16080503,SON VERD,104078855,Juan,,Sencelles,39.64724178558487,2.8968281241766984,Private room,120,1,0,,,4,179
9747181,"Private villa in Biniali with pool, A/C Wifi, bike",37049020,Mercedes Y Xisco,,Sencelles,39.638623463671735,2.8596347234631456,Entire home/apt,199,7,6,2017-02-19,0.67,21,295
17689796,Romantische authentieke Finca B&B,119088817,Enrico,,Sencelles,39.65039488222407,2.9118404812086984,Private room,75,3,0,,,2,145
5181315,Finca Can Soler,4296303,Miguel,,Sencelles,39.689246548980975,2.928665752952137,Entire home/apt,96,4,4,2016-10-12,0.32,53,160
1482856,Lovely Traditional Rural House! (Eco Rafal),805474,Joan,,Sencelles,39.62639679790161,2.9363357220437796,Private room,29,1,9,2017-02-26,1.09,2,350
13524450,"Romantic,typical Finca&Pool&Panorama in GeoCentre",1505052,Matthias,,Sencelles,39.622879749283854,2.9351330970265566,Entire home/apt,159,2,21,2017-02-26,3.17,2,250
7861007,BONITA VILLA EN CENTRO DE MALLORCA,41368860,Manuel,,Sencelles,39.6075080916756,2.8822788367442236,Entire home/apt,160,6,0,,,2,184
2237499,Authentic House with swimming pool,11424757,Jeronimo,,Sencelles,39.647515912596006,2.9192634306197824,Entire home/apt,157,5,8,2016-08-19,0.24,1,270
2711572,LLUNA PLENA Biniali,5460753,Xisco,,Sencelles,39.6388533304436,2.8531465037596577,Entire home/apt,160,7,0,,,112,87
14047020,VILLA SENCELLES 6PAX POOL,4124996,Stefanno,,Sencelles,39.646497639877644,2.8991328326237378,Entire home/apt,90,7,1,2016-08-04,0.13,8,310
13760785,Villa Amor,80636743,Foravila,,Sencelles,39.639144026405816,2.905342696824061,Entire home/apt,225,1,0,,,193,256
8814076,Beatiful cottage ideal for families,46173801,Olga,,Sencelles,39.67563283279834,2.918256678463811,Entire home/apt,130,5,1,2016-05-07,0.10,1,258
16907802,Típica Finca Mallorquina Son Palou Vell,33130746,Claudia,,Sencelles,39.62227845366023,2.911866305529914,Entire home/apt,100,5,0,,,1,365
12090901,Enjoy the island from its heart,2369353,Elena,,Sencelles,39.66306536715983,2.9168326214050233,Entire home/apt,212,7,1,2016-07-12,0.12,5,61
12767784,SON REAL. Espectacular finca en Biniali,4985887,Mallorca House Rent,,Sencelles,39.63966700559549,2.8784519140724556,Entire home/apt,450,7,0,,,23,73
15033341,Son Vent,81580920,PlanetVillas Vacaciones,,Sencelles,39.67716859378149,2.9039998853489517,Entire home/apt,385,1,0,,,104,176
16080594,SON VERD,104078855,Juan,,Sencelles,39.64656526892974,2.8968319843336836,Private room,60,1,0,,,4,179
15064108,LLUNA PLENA,86048157,Nord Villas Pollensa,,Sencelles,39.638198259436564,2.8528823310676,Entire home/apt,101,1,0,,,110,89
16759367,Welcome to Ca la Gori,5874106,Miquel,,Sencelles,39.61651332761363,2.8725864896258693,Entire home/apt,76,4,0,,,13,349
1576707,Sunroof Apartment in a manorhouse,7758542,Matthias,,Sencelles,39.64837267062321,2.902242833415439,Entire home/apt,98,7,6,2016-11-29,0.31,6,317
5234264,Son Real - Cottage with private Pool in Sencelles,3625030,Angela,,Sencelles,39.641224044234725,2.8799146911514946,Entire home/apt,184,7,1,2016-06-25,0.11,752,72
6643499,casa de campo de 250 metros,34772046,Malen,,Sencelles,39.65020049669307,2.9023770931836155,Entire home/apt,350,1,0,,,1,139
16865849,Sa Rota,80636743,Foravila,,Sencelles,39.64582981426984,2.9209430563862404,Entire home/apt,99,1,0,,,193,295
16015261,Room with private bathroom and WiFi on a farm .,677135,Silvia,,Sencelles,39.60588925416601,2.8686575754323136,Private room,50,2,0,,,1,90
13426659,Lovely Rustic Villa for 6pax with pool in Sencelle,33963368,Carolina,,Sencelles,39.65297410106232,2.9012846009336486,Entire home/apt,132,7,0,,,53,91
2184827,Fincaurlaub für die Sinne: Orange,11125218,Petra,,Sencelles,39.67621628606074,2.9313858269939916,Private room,100,3,7,2016-10-04,0.22,10,165
9166873,Ca Sa Padrina,47711240,Joana,,Sencelles,39.642692363949784,2.8599214410790634,Entire home/apt,60,3,8,2016-10-12,0.74,1,161
5428529,Habitación en Villa (Santa Eugenia),27351023,Aina María,,Sencelles,39.62423574988922,2.8574018667718124,Private room,40,1,0,,,4,364
5559442,Lovely majorcan rustic villa,10796347,John,,Sencelles,39.652610535297995,2.8612243937436177,Entire home/apt,98,4,0,,,8,167
2184962,Fincaurlaub für die Sinne im Agroturismo,11125218,Petra,,Sencelles,39.67560593163893,2.9295770555508756,Private room,700,4,0,,,10,136
5428217,Habitación en Villa (Santa Eugenia),27351023,Aina María,,Sencelles,39.62323380040206,2.8566268029782766,Private room,40,1,0,,,4,365
5595568,Finca Llinas,15594627,Caterina,,Sencelles,39.648318095700546,2.90980523151361,Entire home/apt,194,7,0,,,21,152
9920961,"Rustica con piscina, 8 plazas",29023079,Jose Luis,,Sencelles,39.64614190366659,2.9098014802861174,Entire home/apt,185,7,0,,,2,284
8337405,Finca-Urlaub im unbekannten Mallorca,43850390,Rita,,Sencelles,39.66883122765956,2.9388041927091733,Private room,80,3,15,2016-10-21,1.74,1,352
2510730,B&B auf traumhafter Finca mit Pool,11125218,Petra,,Sencelles,39.67129289521686,2.9228648995315294,Private room,110,3,30,2016-08-10,0.85,10,260
15852415,Great Wwoof/WorkAway Experience,1505052,Matthias,,Sencelles,39.62495085590152,2.936813987652052,Private room,11,6,0,,,2,239
12444560,Precioso chalet con piscina,9546700,Balearic,,Sencelles,39.614251473779824,2.882340828655176,Entire home/apt,484,6,1,2016-10-26,0.21,6,100
12531630,Gorgeous Stone house pool & nature,2369353,Elena,,Sencelles,39.657062788551634,2.8944443142117713,Entire home/apt,220,5,2,2016-09-03,0.24,5,131
1445109, Apartment in an old manor house,7758542,Matthias,,Sencelles,39.65017422089105,2.900636306153624,Entire home/apt,68,7,17,2016-10-18,0.52,6,329
14181351,"Finca Can Grau Grand, life the nature's lifestyle!",73774016,Joan,,Sencelles,39.67880140115536,2.9033787475404886,Entire home/apt,250,5,0,,,3,160
2182327,Fincaurlaub für die Sinne: Minze,11125218,Petra,,Sencelles,39.67621329548676,2.930177965185014,Private room,130,3,1,2015-08-15,0.05,10,248
2182117,Fincaurlaub für die Sinne: Lavendel,11125218,Petra,,Sencelles,39.67721337820731,2.932509198972435,Private room,130,3,1,2015-10-12,0.06,10,161
15459487,Roigbert- Cottage with pool and beautiful views,23799617,Octavio,,Sencelles,39.62506043625831,2.9373738806027427,Entire home/apt,160,5,0,,,26,295
5736706,Private villa with swimming pool.,20447832,Villa Son Francoi,,Sencelles,39.647538694863854,2.908859091919816,Entire home/apt,90,2,2,2017-03-05,0.24,1,241
2181710,Fincaurlaub für die Sinne: Zitrone,11125218,Petra,,Sencelles,39.67768683816643,2.930219976548255,Private room,110,3,0,,,10,210
13792560,SOLIVELAS PETIT,43337979,Top Villas Mallorca,,Sencelles,39.67748565116288,2.9045383320427045,Entire home/apt,121,7,0,,,224,239
17342749,Finca des Velar,104655996,Cristina,,Sencelles,39.654515914351734,2.8594565738702227,Entire home/apt,127,1,0,,,100,237
11684594,"Luxury, comfort and privacy all year.",51431677,Francesca,,Sencelles,39.63242978682601,2.8684929639539987,Entire home/apt,300,5,1,2016-07-15,0.12,1,337
10545149,Ideal for cyclists and tranquility,54378524,Miguel,,Sencelles,39.649767440266935,2.897678939781359,Entire home/apt,65,3,2,2016-07-04,0.20,1,141
14117151,FInca Roberts at Ruberts,52234818,Feche,,Sencelles,39.63228255406395,2.9246700948717863,Entire home/apt,220,4,0,,,41,291
8506293,Habitación en la Mallorca profunda,26533310,Jesús,,Sencelles,39.642003733105575,2.857385940256509,Private room,27,1,4,2017-02-14,0.49,1,365
7588857,Typical old Majorcan house with a private pool,17468497,Francisca,,Sencelles,39.64309284908261,2.85902850902721,Entire home/apt,100,4,6,2016-10-07,0.31,2,335
6024077,"Rustica con piscina,  12 plazas",29023079,Jose Luis,,Sencelles,39.64603063145267,2.9077763184060412,Entire home/apt,225,7,1,2015-08-26,0.05,2,283
15953023,Finca Picarol,103552215,Fátima,,Sencelles,39.672699575565,2.9139964734598234,Entire home/apt,161,1,3,,0.42,33,161
17550782,Romantische authentieke Finca B&B,119088817,Enrico,,Sencelles,39.653137437194516,2.9142933637083894,Private room,75,3,0,,,2,140
3036100,Majoral - Pretty traditional house with pool,3296019,Marc,,Sencelles,39.643890137859664,2.9188330295246185,Entire home/apt,125,5,7,2016-08-25,0.23,87,267
3273834,ES LLORER DE CAS CANAR,3625030,Angela,,Sencelles,39.636651046923554,2.92429323246355,Entire home/apt,169,7,1,2016-07-22,0.13,752,124
3044531,Villa en el corazón de Mallorcath,15503474,Francisco,,Sencelles,39.620780956919724,2.8667119177656875,Entire home/apt,110,3,26,2016-10-10,0.83,1,320
13792648,SOLIVELAS GRAN,43337979,Top Villas Mallorca,,Sencelles,39.67765508159081,2.9047692949519037,Entire home/apt,411,7,0,,,224,157
10654700,Villa en zona de viñedos,40303239,Mariano,,Sencelles,39.63895636211546,2.8616499865492506,Entire home/apt,200,2,2,2016-10-16,0.30,2,349
1457807,Holiday room in an old manor house,7758542,Matthias,,Sencelles,39.6494834367245,2.9007274851185962,Entire home/apt,68,7,11,2016-08-31,0.26,6,328
11615275,NESPLA,3625030,Angela,,Sencelles,39.629954050388996,2.948092546429471,Entire home/apt,145,7,0,,,752,184
16628312,Biniali Villa Ses Solades,108335571,Tolo,,Sencelles,39.641044475324506,2.8551149433068796,Entire home/apt,130,7,0,,,1,310
13023752,"Casa en Biniali, Mallorca",39602062,BMHome,,Sencelles,39.640714195663065,2.8598818807723103,Entire home/apt,68,1,7,2016-10-09,0.91,2,308
3063099,MONTSERRAT,3625030,Angela,,Sencelles,39.677192689417616,2.9354751279011646,Entire home/apt,102,7,2,2015-07-13,0.06,752,266
5388458,Siurana,3625030,Angela,,Sencelles,39.68295709073233,2.9064955502134584,Entire home/apt,102,7,0,,,752,79
13187065,Finca Can Grau enjoy Mallorca's nature lifestyle,73774016,Joan,,Sencelles,39.67780895513522,2.9033293061144536,Entire home/apt,388,5,1,2016-09-19,0.17,3,173
17051756,Amazing Finca with Pool in Mallorca,27469282,Teresa,,Sencelles,39.65095688434697,2.896293072933533,Entire home/apt,275,5,0,,,3,280
3977234,HERRENHAUS FÜR BIS ZU 12 PERSONEN,7758542,Matthias,,Sencelles,39.64978235084474,2.9006618154315293,Entire home/apt,350,7,0,,,6,156
13196950,Beautiful country house with garden views,73903773,Janina,,Sencelles,39.652261958013966,2.9212462236384518,Entire home/apt,300,7,1,2016-08-31,0.15,1,295
4534871,Gartenwohnung in historischem Herrenhaus,7758542,Matthias,,Sencelles,39.64824696734645,2.900262271249026,Entire home/apt,98,7,0,,,6,346
6141143,CARAVANTIC /  glamping Mallorca,8636713,Marta,,Sencelles,39.640391040229844,2.901142938744734,Entire home/apt,29,3,5,2016-09-26,0.70,1,79
13158466,Charming stone house with private pool  -Avellener,3625030,Angela,,Sencelles,39.65191623211335,2.9004940630204974,Entire home/apt,170,7,0,,,752,89
4043077,Idyllischer Fincaurlaub für Biker,11125218,Petra,,Sencelles,39.672580414322766,2.9243815881966673,Private room,100,3,4,2016-08-30,0.13,10,42
4207576,"Room to rent, beautiful apartment ",643065,Nick,,Sencelles,39.63870300866114,2.920745302726763,Private room,121,1,0,,,1,364
13540851,Typical old Majorcan house with a private garden,17468497,Francisca,,Sencelles,39.64365558387481,2.8582629735309446,Entire home/apt,60,4,5,2016-10-16,0.68,2,339
1454640,2 Room-Ap.in an old manor house,7758542,Matthias,,Sencelles,39.649655681981955,2.90107542323184,Entire home/apt,88,7,14,2016-08-25,0.33,6,310
16120721,Son Pou. Disfrute de la tranquilidad y la familia.,105127235,José,,Sencelles,39.64706182489001,2.904294229421478,Entire home/apt,92,5,0,,,1,248
1812752,Casa de Campo minimalista,9496893,Mar,,Sencelles,39.648084470538514,2.899257617302349,Entire home/apt,70,2,22,2017-03-05,0.69,2,232
7185371,Happy Campsite Experience,2936542,Alfonso,,Sencelles,39.64030660426026,2.902654453112451,Entire home/apt,50,3,5,2016-09-20,0.69,3,341
16327372,V. Can Rovell,106866016,Be Breeze Mallorca,,Sencelles,39.689807821617904,2.928597427808119,Entire home/apt,115,1,1,2017-01-07,0.44,80,231
14721250,Traditional country finca with a modern twist,4200288,Marit,,Sencelles,39.67213083428031,2.9241546983382767,Entire home/apt,135,7,0,,,60,310
8659184,Special-Angebote: Finca Son Miranda,11125218,Petra,,Sencelles,39.670055195382396,2.926213376741585,Private room,80,3,0,,,10,0
10690728,Finca Pilar,45275556,Caroline,,Sencelles,39.6270422324398,2.8882892430954694,Entire home/apt,148,5,0,,,34,278
3252876,CONCHITA - 0316,3625030,Angela,,Sencelles,39.66295972310003,2.9183729616447036,Entire home/apt,102,7,0,,,752,105
16080267,SON VERD,104078855,Juan,,Sencelles,39.646644645423365,2.896551492316507,Private room,120,1,0,,,4,179
10689609,Finca Sisca,45275556,Caroline,,Sencelles,39.64683282711627,2.900202220559659,Entire home/apt,183,5,0,,,34,314
15505977,"Villa with Wifi, A/C, en área rural",28748319,Mercedes Y Xisco,,Sencelles,39.61151482617774,2.8881933542303626,Entire home/apt,90,7,0,,,2,365
12097851,Finca Rustica en plena naturaleza.,64859798,María Ángeles,,Sencelles,39.65683721470766,2.9037755242136067,Entire home/apt,140,7,3,2016-08-20,0.39,1,363
1252114,Ideal for cyclists and families!!!,2369353,Elena,,Sencelles,39.65562494192469,2.9138475540534494,Entire home/apt,198,5,36,2016-12-28,0.83,5,110
16008325,Son Verd,104078855,Juan,,Sencelles,39.646497135504745,2.8980668679857686,Private room,120,1,0,,,4,179
17536530,CAN LLORENCET - Villa for 6 people in Sencelles.,80839530,Franz,,Sencelles,39.64171131116375,2.9271773383221666,Entire home/apt,202,7,0,,,107,82
6297948,Traumhafte historische Stadtvilla,32748046,Krista,,Sencelles,39.64778867259153,2.898504226002467,Private room,70,2,20,2016-10-13,1.08,1,242
3971048,Rafal Verd Eco-Turismo Double Room,805474,Joan,,Sencelles,39.62563085847387,2.9350178126138124,Private room,40,1,0,,,2,360
13276082,Magnifica Villa en plena Naturaleza,41368860,Manuel,,Sencelles,39.610854734490324,2.87891318999718,Entire home/apt,210,6,0,,,2,191
13668622,Can Grau Petit enjoy Mallorca’s nature lifestyle!,73774016,Joan,,Sencelles,39.678053711684235,2.9052494666164983,Entire home/apt,78,5,0,,,3,240
3182447,Finca Adele: inmensa piscina,4296303,Miguel,,Sencelles,39.67621472251697,2.9083429500135685,Entire home/apt,118,7,1,2016-04-23,0.09,53,82
3954398,Perfekter Finca-Urlaub in Biniali,20498052,Jose,,Sencelles,39.64680236400456,2.8706174767287127,Entire home/apt,109,5,1,2015-09-21,0.06,1,196
15141045,Biniagual - Private Swimming pool,52234818,Feche,,Sencelles,39.656061455218094,2.8784512398339936,Entire home/apt,90,5,0,,,41,343
11764502,Cozy townhouse house with vegetable organic garden,60980238,Guillermo,,Sencelles,39.646095258708954,2.8946710192495693,Entire home/apt,75,3,0,,,1,273
11373186,"Casa vacacional ""Los Almendros""",59611913,Andres,,Sencelles,39.61517172541553,2.8818924667658568,Entire home/apt,300,5,8,2016-10-03,0.81,2,89
16681523,Design-Ferienhaus im ursprünglichen Ort Sencelles,110408669,Nadia,,Sencelles,39.64613524455952,2.898299845371722,Entire home/apt,145,5,0,,,1,339
11078069,Einzelzimmer inklusive Aktivitäten,57499493,Michael,,Sencelles,39.64854740751906,2.8987950377417717,Private room,90,4,0,,,2,0
14584481,Mostatxet,80636743,Foravila,,Sencelles,39.62338280986537,2.8878121546123117,Entire home/apt,135,1,0,,,193,221
11076179,Doppelzimmer inklusive Aktivitäten,57499493,Michael,,Sencelles,39.64856264169528,2.8990954190975806,Private room,160,4,0,,,2,0
16188374,Finca Can Soler,104655996,Cristina,,Sencelles,39.689718717032896,2.927853720873284,Entire home/apt,119,1,4,,0.32,100,159
9552128,Finca Biel,45275556,Caroline,,Sencelles,39.643645318654045,2.8607262855290605,Entire home/apt,175,5,1,2016-07-16,0.12,34,295
2405820,Beautiful estate with nice views,11409886,Pep,,Sencelles,39.65106523135977,2.8485290099640395,Entire home/apt,210,3,9,2016-08-23,0.28,1,365
5282894,Rooms Villa (Santa Eugenia),27351023,Aina María,,Sencelles,39.622981130841104,2.8579490193289185,Private room,40,1,0,,,4,365
5849379,Casa rural con piscina ☼ Relax junto a arroyo,4498255,Pepe,,Sineu,39.645456773376644,3.0790243654601803,Entire home/apt,62,5,30,2017-03-03,1.33,50,175
17615502,Beautiful rural eco-house,32442434,Ignacio,,Sineu,39.63410571804727,3.06426268997387,Entire home/apt,250,7,0,,,1,291
13993065,Acogedora casa mallorquina,83554273,Javier,,Sineu,39.644100386134156,3.0099066358505686,Entire home/apt,80,3,4,2017-03-01,0.55,1,145
16877299,Ark of Noah Luxury House,112496458,Ark Of Noah,,Sineu,39.64649709960085,2.9923119141077,Entire home/apt,90,3,0,,,1,348
13921298,Yellow Room,58368363,Pedro,,Sineu,39.64450423751002,3.009125812508855,Private room,38,1,3,2016-08-24,0.39,1,179
17622669,Suite Son Creixell,117175142,Manuel,,Sineu,39.656459930432874,2.9974816993596067,Private room,100,3,0,,,1,315
14237674,traditional Mallorca town house,86587144,Juan Pablo,,Sineu,39.641882909352965,3.0085488090810926,Entire home/apt,59,3,5,2017-02-05,0.69,1,344
1333057,Typical Majorcan country house FG,8864750,Lucia,,Sineu,39.65239416069637,3.0444646973323843,Entire home/apt,245,5,1,2015-07-21,0.05,64,172
6475750,Charming cottage with swimming pool,33831247,Francina,,Sineu,39.64894762561072,3.075308351026194,Entire home/apt,150,6,8,2016-10-09,0.40,2,309
1029629,Beautiful Rustic House views & pool,5263252,Bea,,Sineu,39.642517247381804,3.0108163356005555,Entire home/apt,120,3,0,,,1,365
15415364,Casa Mercado de Sineu,69462088,Antonio,,Sineu,39.642261296117056,3.010861682208723,Entire home/apt,62,4,0,,,13,313
393387,Casa de pueblo en Sineu con piscina,1967495,Bel,,Sineu,39.64449702359539,3.010627476607553,Entire home/apt,120,2,46,2016-10-07,0.81,1,285
16537660,GRAN CASA DE SINEU (IDEAL CICLISTAS) Y SENDERISTAS,30887991,Juan,,Sineu,39.64260710690166,3.0046799590005824,Entire home/apt,70,6,0,,,2,215
13796810,CASA DE CAMPO EN MALLORCA - ENTERA,27537118,Xavier,,Sineu,39.62344149542541,3.026378226730033,Entire home/apt,90,2,0,,,1,89
15126641,Preciosa villa en Mallorca,94943398,Carmen,,Sineu,39.67062487418507,3.013198807298554,Entire home/apt,137,3,0,,,2,259
14122354,Central Authentic Cozy Mallorcan House in Sineu,65638630,Daniela,,Sineu,39.642908870496505,3.013130882890477,Entire home/apt,70,3,4,2016-09-15,0.55,2,234
